,StudentID,Year,Pref 1,Pref 2,Pref 3,Pref 4,Pref 5,Pref 6,Pref 7,Pref 8,Pref 9,Pref 10,Pref 11,Pref 12,Pref 13,Pref 14,Pref 15
802,220347,08,8CARE,8PD,8ART,8MUS,8FOD,8MDNW,8DTE,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
803,220348,08,8CARE,8PD,8FOD,8DTE,8MDNW,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
804,220349,08,8CARE,8PD,8MUS,8MDNM,8DTE,8MDNW,8ART,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
805,220350,08,8CARE,8PD,8FOD,8MDNM,8DTE,8MUS,8ART,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
806,220351,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7MUS,7FOD,7DTE,7ART,7HPE,7ITA,7ITAO,,
807,220352,08,8CARE,8PD,8FOD,8DTE,8DRA,8MUS,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
808,220353,08,8CARE,8PD,8DTE,8MDNM,8FOD,8MUS,8ART,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
809,220354,08,8CARE,8PD,8DTE,8MDNM,8MDNW,8MUS,8ART,8FOD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
810,220355,08,8CARE,8PD,8FOD,8MDNW,8ART,8MDNM,8DAN,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
811,220356,08,8CARE,8PD,8MDNM,8DTE,8DPD,8MUS,8DRA,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
812,220357,08,8CARE,8PD,8ART,8MDNM,8DTE,8FOD,8MUS,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
813,220358,08,8CARE,8PD,8FOD,8DTE,8MDNW,8MUS,8ART,8DPD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
814,220359,08,8CARE,8PD,8DAN,8DTE,8FOD,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
815,220360,08,8CARE,8PD,8MDNM,8DTE,8DPD,8MUS,8DRA,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
816,220361,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7DPD,7DRA,7DTE,7MUS,7HPE,7ITA,
817,220362,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7TECH,7DTE,7FOD,7MUS,7DAN,7HPE,7ITA,
818,220363,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7MUS,7FOD,7ART,7DTE,7HPE,,,
819,220364,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7TECH,7ART,7DPD,7DRA,7FOD,7HPE,7ITA,
820,220365,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7ART,7DTE,7DAN,7DRA,7HPE,7ITA,
821,220366,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DRA,7DTE,7MUS,7TECH,7HPE,7ITA,
822,220367,08,8CARE,8PD,8DAN,8FOD,8MDNM,8MDNW,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
823,220368,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7FOD,7TECH,7ART,7MUS,7HPE,7ITA,
824,220369,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7TECH,7ART,7FOD,7DPD,7DAN,7HPE,7ITA,
825,220370,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7ART,7FOD,7MUS,7TECH,7HPE,7ITA,
826,220371,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7DTE,7FOD,7TECH,7ART,7DAN,7HPE,7ITA,
827,220372,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7DTE,7ART,7MUS,7DPD,7FOD,7HPE,7ITA,
828,220373,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7TECH,7ART,7DTE,7FOD,7DAN,7HPE,7ITA,
829,220374,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7FOD,7DTE,7ART,7HPE,7ITA,7ITAO,,
830,220375,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7FOD,7TECH,7ART,7DAN,7HPE,7ITA,
831,220376,08,8CARE,8PD,8DAN,8MDNM,8DTE,8MDNW,8DRA,8FOD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
832,220377,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7MUS,7ART,7DPD,7FOD,7DAN,7HPE,7ITA,
833,220378,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7TECH,7DTE,7FOD,7MUS,7ART,7HPE,7ITA,
834,220379,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7MUS,7HPE,,,
835,220380,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7MUS,7FOD,7TECH,7ART,7DAN,7HPE,7ITA,
836,220381,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DAN,8ART,8MDNW,8DRA,8DTE,8HPE,
837,220382,08,8CARE,8PD,8ART,8DAN,8DTE,8MDNM,8FOD,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
838,220385,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7MUS,7DTE,7ART,7HPE,,,
839,220386,08,8CARE,8LITAF,8PD,8DTE,8MDNW,8MUS,8FOD,8ENG,8HPE,8HUM,8MTH,8SCI,,,
840,220387,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7DTE,7DAN,7ART,7HPE,,,
841,220388,08,8CARE,8PD,8FOD,8MUS,8DTE,8MDNW,8ART,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
842,220389,08,8CARE,8PD,8DAN,8MUS,8DPD,8DTE,8ART,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
843,220390,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7TECH,7DAN,7FOD,7DTE,7ART,7HPE,7ITA,
844,220392,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7DTE,7FOD,7TECH,7DAN,7DRA,7HPE,7ITA,
845,220393,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8MDNM,8DTE,8MUS,8MDNW,8HPE,,,
846,220394,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7ART,7FOD,7TECH,7DTE,7HPE,,,
847,220395,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7TECH,7ART,7DPD,7DRA,7FOD,7HPE,7ITA,
848,220396,08,8CARE,8PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
849,220397,08,8CARE,8PD,8FOD,8MDNW,8DTE,8MDNM,8DAN,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
850,220398,07,7CARE,7PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
851,220399,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7MUS,7HPE,,,,
852,220400,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7DPD,7FOD,7TECH,7DTE,7HPE,,,
853,220402,08,8CARE,8PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
854,220403,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7DPD,7DTE,7DRA,7MUS,7HPE,7ITA,
855,220406,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7TECH,7DPD,7MUS,7DRA,7FOD,7HPE,7ITA,
856,220407,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7MUS,7TECH,7DRA,7DTE,7HPE,7ITA,
857,220408,08,8CARE,8PD,8DTE,8MUS,8FOD,8MDNM,8DPD,8DRA,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
858,220409,08,8CARE,8PD,8FOD,8DTE,8DAN,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
859,220411,08,8CARE,8PD,8DTE,8MDNM,8FOD,8MDNW,8DPD,8DRA,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
860,220412,08,8CARE,8PD,8FOD,8MDNW,8ART,8DRA,8DPD,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
861,220414,08,8CARE,8PD,8MDNM,8MUS,8FOD,8MDNW,8DTE,8DRA,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
862,220415,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DTE,8ART,8DRA,8HPE,,,
863,220416,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0FODA,0HPE,1PLP,0DANB,0HPE,0HUM,0PGH,,
864,220417,10,0CARE,0EALA,0MTH,0PD,0SCI,0HPE,0HUM,0MDTW,0PGH,0DTE,0FDINV,0HPE,1PLP,,
865,220418,11,1CARE,V2CON,1ETE,1FOH,1MEM,,,,,,,,,,
866,220421,11,1CARE,1PD,V3BUS,1DCSPH,1ETELT,1MGM,1PHD,1MRSW,1PSC,,,,,,
867,220422,11,1CARE,1PD,1ETE,1FOH,1MEM,1MRSM,1RES,1HEWPED,1MRSW,1PHD,,,,,
868,220423,11,1CARE,1PD,1EAL,1MEM,1MRSJ,1PHD,1STU,1VAA,,,,,,,
869,220425,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7TECH,7DPD,7DRA,7DTE,7MUS,7HPE,7ITA,
870,220426,08,8CARE,8PD,8FOD,8DAN,8ART,8DRA,8DPD,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
871,220427,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8MDNW,8DTE,8ART,8HPE,,,
872,220428,08,8CARE,8PD,SU1ENG,SU1FD,SU1HUM,SU1MTH,SU1MUS,SU1SCI,SWDPE,SU1DTE,,,,,
873,220429,08,8CARE,8PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
874,220431,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0MUSA,1PLP,0DANB,0HPE,0HUM,0PGH,,
875,220432,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9MUS,,,,,
876,220433,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9CR8FD,9PHE,9ART,,,,,
877,220434,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9CR8FD,9DTE,9FOD,9PHE,,,,
878,220435,10,0CARE,0EALA,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0MDNM,0FDINV,0HPE,0JEW,1PLP,,
879,220436,10,0CARE,0EALA,0MTH,0PD,0SCI,0ARTA,0FDINV,0HPE,0HUM,0CR8WTG,0FODA,0MDNM,1PLP,,
880,220437,11,1CARE,1PD,V2CON,1ETE,1MEM,1MRSM,,,,,,,,,
881,220438,08,8CARE,8PD,8DTE,8FOD,8DAN,8MDNW,8ART,8DRA,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
882,220439,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7ART,7DTE,7DAN,7MUS,7HPE,7ITA,
883,220440,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7DAN,7DRA,7DPD,7TECH,7HPE,7ITA,
884,220441,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9PGHD,9PHE,9DAN,9FOD,,,,
885,220443,08,8CARE,8PD,8ART,8DTE,8MDNW,8MUS,8DPD,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
886,220445,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DAN,7DTE,7DPD,7TECH,7HPE,7ITA,
887,220448,11,1CARE,1PD,XTPST,1ETELT,1MEMN,1MRSJ,1PPP,1STU,1CSD,1MGM,1PYI,1VAA,2RPJ,,
888,220449,08,8CARE,8EALB,8PD,8DTE,8FOD,8ART,8MUS,8EALA,8HUM,8MTH,8SCI,8ENG,8HPE,,
889,220450,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7TECH,7DPD,7DTE,7ART,7MUS,7HPE,7ITA,
890,220451,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7ART,7TECH,7DRA,7MUS,7HPE,7ITA,
891,220452,08,8CARE,8PD,8FOD,8MDNW,8MDNM,8MUS,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
892,220453,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7MUS,7FOD,7DTE,7ART,7HPE,,,
893,220455,08,8CARE,8PD,8DTE,8FOD,8MDNW,8ART,8MDNM,8MUS,8ENG,8HUM,8MTH,8SCI,8HPE,8ITA,
894,220456,08,8CARE,8PD,8DTE,8FOD,8ART,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
895,220458,08,8CARE,8PD,8FOD,8MDNM,8DRA,8MUS,8DTE,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
896,220459,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7TECH,7HPE,,,
897,220460,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DPD,7DTE,7MUS,7TECH,7HPE,7ITA,
898,220461,11,1CARE,1PD,1CEM,1ETE,1MAM,1MAMSP,1PYI,1RES,1EAL,2RPJ,,,,,
899,220462,08,8CARE,8PD,8ART,8MUS,8FOD,8MDNW,8DTE,8DRA,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
900,220463,08,8CARE,8PD,SU1ENG,SU1FD,SU1HUM,SU1MTH,SU1MUS,SU1SCI,SWDPE,SU1DTE,,,,,
901,220464,08,8CARE,8PD,8FOD,8MDNW,8DTE,8MUS,8ART,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
902,220465,08,8CARE,8PD,8ART,8FOD,8DTE,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
903,220466,08,8CARE,8PD,8FOD,8MDNM,8DTE,8MUS,8ART,8DAN,8DRA,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI
904,220468,08,8CARE,8PD,8DTE,8MDNW,8FOD,8MDNM,8DPD,8MUS,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA
905,220471,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DRA,7DTE,7DPD,7MUS,7HPE,7ITA,
906,220472,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9DTE,9PHE,9ART,,,,,
907,220473,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0DTPRO,0HPE,1PLP,0CR8WTG,0HUM,0JEW,0PGH,,
908,220475,10,0CARE,0EALA,0MTH,0PD,0SCI,0ENTEC,0HPE,0HUM,0MDAN,0FODA,0HPE,0MDTW,1PLP,,
909,220476,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,,,,,,
910,220477,08,8CARE,9PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
911,220478,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7MUS,7DAN,7DPD,7ART,7HPE,7ITA,,
912,220479,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7FOD,7DTE,7DPD,7HPE,,,,
913,220480,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7ART,7TECH,7DTE,7HPE,7ITA,,
914,220481,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0FODA,0HPE,0HUM,0CR8WTG,0DRAB,0JEW,1PLP,,
915,220482,08,8CARE,8PD,8MDNM,8MUS,8DTE,8MDNW,8FOD,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
916,220483,10,0CARE,0ENG,0MTH,0PD,0SCI,0ENTEC,0HPE,0HUM,0MDAN,0FDINV,0HPE,0MDTW,1PLP,,
917,220485,08,8CARE,8EALB,8PD,8FOD,8DTE,8MUS,8ART,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
918,220486,08,8CARE,8PD,8DAN,8MUS,8FOD,8MDNM,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
919,220487,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9MUS,9PHE,9FOD,9MUS,,,,
920,220488,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PGHD,9PHE,9CR8FD,9MDNM,,,,
921,220489,10,0CARE,0ENG,0MTH,0PD,0SCI,0DTPRO,0HPE,0MUSA,1PLP,0FODA,0HPE,0HUM,0MUSB,,
922,220490,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNM,9PHE,9FOD,9PGHD,,,,
923,220491,08,8CARE,8PD,8DTE,8ART,8MDNW,8DPD,8FOD,8ENG,8HPE,8HUM,8MTH,8SCI,,,
924,220493,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7DTE,7FOD,7MUS,7HPE,7ITA,,,
925,220494,08,8CARE,8LITAF,8PD,8DTE,8FOD,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
926,220495,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7MUS,7DTE,7FOD,7HPE,7ITA,,,
927,220496,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNM,9PHE,9FOD,9MDNW,,,,
928,220497,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0ENTEC,0HPE,0HUM,0FODA,0HPE,0MDTW,1PLP,,
929,220498,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DTE,9PHE,9FOD,9PGHD,,,,
930,220499,08,8CARE,8EALB,8PD,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,,,
931,220500,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9MDNW,9PHE,,,,,,
932,220502,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTB,0FODA,0HPE,0HUM,,,,,,
933,220503,10,0CARE,0EALA,0MTH,0PD,0SCI,0FODA,0HPE,0JEW,1PLP,,,,,,
934,220504,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,,,,,,
935,220505,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDNW,9PHE,,,,,,
936,220506,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9MDNW,9PHE,,,,,,
937,220507,09,9CARE,9PD,SU2ARTS,SU2DTE,SU2ENG,SU2HUM,SU2MTH,SU2SCI,SWDPE,,,,,,
938,220508,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7MUS,7DPD,7FOD,7HPE,,,,
939,220509,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTB,0HPE,0MDTW,1PLP,,,,,,
